SAT,ABQ,249.16
SAT,ANC,406.44
SAT,ATL,277.56
SAT,BFL,197.68
SAT,BNA,288.25
SAT,BOS,316.71
SAT,BTR,142.5
SAT,BUF,239.37
SAT,CLE,319.83
SAT,CLT,257.43
SAT,CMH,239.77
SAT,COS,252.18
SAT,CSG,318.08
SAT,DAL,216.15
SAT,DEN,245.72
SAT,ELP,211.26
SAT,EWR,348.71
SAT,FAT,273.19
SAT,FWA,306.49
SAT,GEG,213.92
SAT,GSO,307.33
SAT,HNL,550.34
SAT,HOU,233.79
SAT,IAH,131.28
SAT,ICT,188.16
SAT,IND,225.69
SAT,JAX,274.89
SAT,JFK,346.6
SAT,LAS,239.01
SAT,LAX,268.84
SAT,LBB,157.65
SAT,LGA,310.44
SAT,LGB,239
SAT,LNK,530.25
SAT,MCI,204.45
SAT,MCO,279.12
SAT,MDW,207.71
SAT,MEM,201.34
SAT,MIA,406.44
SAT,MKE,208.68
SAT,MSN,244.88
SAT,MSP,265.87
SAT,MSY,230.7
SAT,OAJ,237.73
SAT,OAK,269.18
SAT,OKC,174.87
SAT,OMA,179.91
SAT,ORD,336.79
SAT,ORF,342.18
SAT,PDX,252.59
SAT,PHL,301.54
SAT,PHX,277.67
SAT,PIT,280.14
SAT,PWM,386.98
SAT,RDU,301.1
SAT,RIC,262.94
SAT,RNO,278.02
SAT,SAN,291.58
SAT,SDF,204.2
SAT,SFO,274.74
SAT,SJC,230.88
SAT,SMF,197.13
SAT,SNA,198.72
SAT,STL,288.56
SAT,TOL,294.03
SAT,TPA,287.86
SAT,TUL,163.49
SAT,TUS,188.94
ABQ,SAT,188.38
ABQ,ANC,290.81
ABQ,ATL,259.65
ABQ,AUS,158.78
ABQ,BFL,547.5
ABQ,BNA,263.51
ABQ,BOS,212.57
ABQ,BTR,241
ABQ,BUF,318.54
ABQ,CLE,282.98
ABQ,CLT,282.27
ABQ,CMH,313.38
ABQ,COS,157.76
ABQ,CSG,559
ABQ,DAL,183.13
ABQ,DEN,133.76
ABQ,EWR,246.35
ABQ,FAT,170.33
ABQ,FWA,645
ABQ,GEG,232.23
ABQ,GSO,339.8
ABQ,HNL,413.7
ABQ,HOU,232.8
ABQ,IAH,207.27
ABQ,ICT,177.07
ABQ,IND,295.63
ABQ,JAX,292.13
ABQ,JFK,222.04
ABQ,LAS,266.86
ABQ,LAX,212.6
ABQ,LBB,439
ABQ,LGA,225.25
ABQ,LGB,158.19
ABQ,LNK,179.5
ABQ,LRD,238.25
ABQ,MCI,205.33
ABQ,MCO,247.67
ABQ,MDW,278.49
ABQ,MEM,301.42
ABQ,MIA,277.84
ABQ,MKE,274
ABQ,MSN,378.8
ABQ,MSP,340.72
ABQ,MSY,251.99
ABQ,OAJ,132.5
ABQ,OAK,175.48
ABQ,OKC,177.31
ABQ,OMA,194.91
ABQ,ORD,322.49
ABQ,ORF,267.27
ABQ,PDX,197.02
ABQ,PHL,228.81
ABQ,PHX,135
ABQ,PIT,261.19
ABQ,PWM,256.27
ABQ,RDU,284.77
ABQ,RIC,367.41
ABQ,RNO,238.04
ABQ,SAN,161.58
ABQ,SDF,227.53
ABQ,SFO,187.44
ABQ,SJC,177.5
ABQ,SMF,199.62
ABQ,SNA,171.51
ABQ,STL,274.06
ABQ,TOL,342.73
ABQ,TPA,326.82
ABQ,TUL,256.17
ABQ,TUS,219.5
ANC,SAT,321.6
ANC,ABQ,290.41
ANC,ATL,380.7
ANC,AUS,520.46
ANC,BFL,350.58
ANC,BNA,348.46
ANC,BOS,244.49
ANC,BTR,462.41
ANC,BUF,418.5
ANC,CLE,475.13
ANC,CLT,406.33
ANC,CMH,338.29
ANC,COS,344.98
ANC,CSG,476.55
ANC,DAL,269.47
ANC,DEN,359.83
ANC,ELP,450.74
ANC,EWR,390.23
ANC,FAT,338.79
ANC,FWA,289.46
ANC,GEG,305.52
ANC,GSO,442.1
ANC,HNL,469.2
ANC,HOU,371
ANC,IAH,491.1
ANC,ICT,490.13
ANC,IND,363.66
ANC,JAX,410.34
ANC,JFK,278.23
ANC,LAS,319.18
ANC,LAX,298.76
ANC,LBB,627
ANC,LGA,263.51
ANC,LNK,180
ANC,MCI,336.78
ANC,MCO,329.96
ANC,MDW,407
ANC,MEM,456.23
ANC,MIA,638.64
ANC,MKE,288.76
ANC,MSN,379.44
ANC,MSP,286.35
ANC,MSY,408
ANC,OAJ,636
ANC,OAK,174.03
ANC,OKC,360.66
ANC,OMA,233.51
ANC,ORD,288.98
ANC,ORF,330.01
ANC,PDX,449.79
ANC,PHL,343.19
ANC,PHX,351.79
ANC,PIT,320.47
ANC,PWM,556.46
ANC,RDU,362.06
ANC,RIC,508.15
ANC,RNO,325.29
ANC,SAN,279.79
ANC,SDF,320.06
ANC,SFO,256.99
ANC,SJC,252.89
ANC,SMF,334.7
ANC,SNA,246.11
ANC,STL,327.35
ANC,TPA,301.57
ANC,TUL,264.77
ANC,TUS,232.46
ATL,SAT,202.49
ATL,ABQ,291.03
ATL,ANC,387.37
ATL,AUS,227.7
ATL,BFL,434.5
ATL,BNA,247.83
ATL,BOS,274.84
ATL,BTR,295.52
ATL,BUF,213.79
ATL,CLE,226.04
ATL,CLT,145.97
ATL,CMH,252.41
ATL,COS,285.67
ATL,CSG,125
ATL,DAL,181.14
ATL,DEN,348.53
ATL,ELP,236.59
ATL,EWR,300.41
ATL,FAT,388.38
ATL,FWA,263.68
ATL,GEG,347.04
ATL,GSO,262.66
ATL,HNL,504.43
ATL,HOU,237.13
ATL,IAH,246.28
ATL,ICT,251.67
ATL,IND,310.47
ATL,JAX,208.62
ATL,JFK,294.13
ATL,LAS,315.14
ATL,LAX,407.83
ATL,LBB,270.48
ATL,LGA,329.69
ATL,LGB,255
ATL,LNK,273.74
ATL,LRD,473.5
ATL,MCI,270.42
ATL,MCO,225.57
ATL,MDW,224.26
ATL,MEM,256.89
ATL,MIA,163.85
ATL,MKE,261.33
ATL,MSN,360.92
ATL,MSP,406.98
ATL,MSY,175.89
ATL,OAJ,238.74
ATL,OAK,236.62
ATL,OKC,265.68
ATL,OMA,252.09
ATL,ORD,269.15
ATL,ORF,202.32
ATL,PDX,327.77
ATL,PHL,258.62
ATL,PHX,310.04
ATL,PIT,255.48
ATL,PWM,265.28
ATL,RDU,282.72
ATL,RIC,217.16
ATL,RNO,345.33
ATL,SAN,395.85
ATL,SDF,272.26
ATL,SFO,372.99
ATL,SJC,319.18
ATL,SMF,270.42
ATL,SNA,331.77
ATL,STL,215.78
ATL,TOL,156
ATL,TPA,208.33
ATL,TUL,272.07
ATL,TUS,288.91
AUS,ABQ,275.87
AUS,ANC,377.33
AUS,ATL,224.78
AUS,BFL,150.25
AUS,BNA,253.63
AUS,BOS,298.26
AUS,BTR,192.25
AUS,BUF,171.57
AUS,CLE,310.78
AUS,CLT,212.04
AUS,CMH,224.73
AUS,COS,207.5
AUS,CSG,154.5
AUS,DAL,229.7
AUS,DEN,209.1
AUS,ELP,189.27
AUS,EWR,297.58
AUS,FAT,332.26
AUS,FWA,307.29
AUS,GEG,276.18
AUS,GSO,349.55
AUS,HNL,408.85
AUS,HOU,102
AUS,IAH,138.54
AUS,ICT,200.75
AUS,IND,206.89
AUS,JAX,231.21
AUS,JFK,351.84
AUS,LAS,314.44
AUS,LAX,267.62
AUS,LBB,148.99
AUS,LCK,101
AUS,LGA,324.43
AUS,LGB,165.23
AUS,LNK,339.91
AUS,LRD,395
AUS,MCI,219.69
AUS,MCO,236.59
AUS,MDW,252.12
AUS,MEM,164.17
AUS,MIA,297.65
AUS,MKE,150.08
AUS,MSN,298.18
AUS,MSP,230.52
AUS,MSY,206.25
AUS,OAJ,137
AUS,OAK,323.19
AUS,OKC,150.76
AUS,OMA,177.8
AUS,ORD,315.12
AUS,ORF,303.43
AUS,PDX,218.65
AUS,PHL,324.28
AUS,PHX,228.67
AUS,PIT,214.52
AUS,PWM,216.06
AUS,RDU,223.96
AUS,RIC,236.24
AUS,RNO,218.13
AUS,SAN,241.03
AUS,SDF,247.13
AUS,SFO,338.68
AUS,SJC,222.05
AUS,SMF,264.19
AUS,SNA,222.99
AUS,STL,258.34
AUS,TOL,262.76
AUS,TPA,219.56
AUS,TUL,157.82
AUS,TUS,175.47
BFL,SAT,160.67
BFL,ABQ,126
BFL,ANC,350.42
BFL,ATL,212.25
BFL,AUS,426.95
BFL,BNA,390.75
BFL,BOS,371.19
BFL,BTR,525.33
BFL,BUF,370.14
BFL,CLE,461.29
BFL,CLT,517.92
BFL,CMH,551.8
BFL,COS,608
BFL,DEN,404.54
BFL,ELP,332.25
BFL,EWR,251.28
BFL,GEG,266.75
BFL,HNL,553
BFL,HOU,277.5
BFL,IAH,352.64
BFL,ICT,454
BFL,IND,388.56
BFL,JAX,468.24
BFL,JFK,324.25
BFL,LBB,233.75
BFL,LGA,196
BFL,LNK,243.79
BFL,LRD,494.75
BFL,MCI,283.73
BFL,MCO,279.73
BFL,MEM,327.94
BFL,MIA,425.26
BFL,MKE,181
BFL,MSN,483
BFL,MSP,234.8
BFL,MSY,566.33
BFL,OKC,1336.94
BFL,OMA,507.75
BFL,ORD,245.09
BFL,ORF,322
BFL,PDX,100
BFL,PHL,271.95
BFL,PHX,133.19
BFL,PIT,235.25
BFL,PWM,1331
BFL,RDU,563.54
BFL,RIC,463.5
BFL,RNO,407
BFL,SDF,468.07
BFL,SFO,192
BFL,SMF,187
BFL,STL,285.31
BFL,TPA,521.39
BFL,TUL,416.75
BFL,TUS,400.7
BNA,SAT,214.8
BNA,ABQ,283.33
BNA,ANC,462.02
BNA,ATL,337.69
BNA,AUS,251.13
BNA,BFL,487
BNA,BOS,196.94
BNA,BTR,234.58
BNA,BUF,154.97
BNA,CLE,230.31
BNA,CLT,177.98
BNA,CMH,166.31
BNA,COS,181.14
BNA,CSG,176.24
BNA,DAL,245.83
BNA,DEN,281.78
BNA,ELP,281.06
BNA,EWR,235.25
BNA,FAT,354.52
BNA,FWA,404.39
BNA,GEG,311.23
BNA,GSO,226.33
BNA,HNL,565.09
BNA,HOU,245.98
BNA,IAH,207.43
BNA,ICT,154.58
BNA,IND,187.2
BNA,JAX,214.35
BNA,JFK,240.46
BNA,LAS,328.45
BNA,LAX,317.7
BNA,LBB,280.62
BNA,LGA,247.28
BNA,LGB,196.15
BNA,LNK,272.1
BNA,LRD,381.5
BNA,MCI,199.04
BNA,MCO,204.04
BNA,MDW,201.06
BNA,MIA,237.34
BNA,MKE,179.25
BNA,MSN,249.06
BNA,MSP,212.77
BNA,MSY,162.43
BNA,OAJ,131.53
BNA,OAK,242.95
BNA,OKC,249.41
BNA,OMA,193.5
BNA,ORD,225.14
BNA,ORF,221.36
BNA,PDX,300.75
BNA,PHL,222.11
BNA,PHX,294.08
BNA,PIT,256.83
BNA,PWM,244.28
BNA,RDU,290.33
BNA,RIC,181.49
BNA,RNO,317.58
BNA,SAN,240.66
BNA,SFO,304.86
BNA,SJC,307.48
BNA,SMF,254.84
BNA,SNA,250.03
BNA,STL,167.24
BNA,TOL,175.21
BNA,TPA,202.24
BNA,TUL,171
BNA,TUS,283.44
BOS,SAT,306.38
BOS,ABQ,229.93
BOS,ANC,432.95
BOS,ATL,304.46
BOS,AUS,314.02
BOS,BFL,292.75
BOS,BNA,281.1
BOS,BTR,234.25
BOS,BUF,164.05
BOS,CLE,202.22
BOS,CLT,250.84
BOS,CMH,213.76
BOS,COS,300.2
BOS,CSG,239.4
BOS,DAL,235.97
BOS,DEN,303.38
BOS,ELP,316.45
BOS,EWR,218.84
BOS,FAT,292.26
BOS,FWA,327.97
BOS,GEG,246.66
BOS,GSO,147.29
BOS,HNL,441.36
BOS,HOU,157.69
BOS,IAH,394.18
BOS,ICT,215.65
BOS,IND,312.46
BOS,JAX,224.13
BOS,JFK,104.06
BOS,LAS,252.88
BOS,LAX,348.46
BOS,LBB,404.98
BOS,LGA,322.33
BOS,LGB,244.88
BOS,LNK,384.83
BOS,LRD,354.3
BOS,MCI,206.04
BOS,MCO,292.89
BOS,MDW,177.97
BOS,MEM,293.17
BOS,MIA,270.77
BOS,MKE,255.9
BOS,MSN,322.91
BOS,MSP,296.62
BOS,MSY,275.31
BOS,OAJ,197.25
BOS,OAK,276.66
BOS,OKC,303.98
BOS,OMA,346.11
BOS,ORD,261.05
BOS,ORF,139.44
BOS,PDX,289.28
BOS,PHL,226.15
BOS,PHX,298.69
BOS,PIT,204.85
BOS,RDU,268.78
BOS,RIC,170.86
BOS,RNO,278.3
BOS,SAN,317.65
BOS,SDF,235.82
BOS,SFO,407.72
BOS,SJC,301.48
BOS,SMF,278.78
BOS,SNA,285.61
BOS,STL,245.72
BOS,TOL,165.5
BOS,TPA,280.79
BOS,TUL,276
BOS,TUS,296.7
BTR,SAT,163.5
BTR,ABQ,310.67
BTR,ANC,550.11
BTR,ATL,200.78
BTR,AUS,163.78
BTR,BFL,603.78
BTR,BNA,295.63
BTR,BOS,223.28
BTR,BUF,206.25
BTR,CLE,242.88
BTR,CLT,358.84
BTR,CMH,222.39
BTR,COS,171.37
BTR,CSG,148
BTR,DEN,359.08
BTR,ELP,357.33
BTR,EWR,463.79
BTR,FAT,502
BTR,FWA,438.12
BTR,GEG,237.13
BTR,GSO,395.15
BTR,HNL,711.52
BTR,HOU,282
BTR,IAH,266.75
BTR,ICT,293
BTR,IND,236.5
BTR,JAX,262
BTR,JFK,329.62
BTR,LAS,329.42
BTR,LAX,287.63
BTR,LBB,542.5
BTR,LGA,346.34
BTR,LNK,323.99
BTR,LRD,189.5
BTR,MCI,174.5
BTR,MCO,238.95
BTR,MDW,337
BTR,MIA,151
BTR,MKE,214.58
BTR,MSN,322.9
BTR,MSP,338.86
BTR,OAJ,173
BTR,OAK,362.53
BTR,OKC,172.25
BTR,OMA,333.01
BTR,ORD,223.85
BTR,ORF,258.9
BTR,PDX,244.06
BTR,PHL,353.68
BTR,PHX,345.54
BTR,PIT,199.89
BTR,PWM,230.75
BTR,RDU,391.52
BTR,RIC,265.93
BTR,RNO,314.19
BTR,SAN,500.86
BTR,SDF,274.33
BTR,SFO,385.22
BTR,SJC,242.03
BTR,SMF,422.99
BTR,SNA,232.09
BTR,STL,292.65
BTR,TOL,251.66
BTR,TPA,194.5
BTR,TUL,134.5
BTR,TUS,181.33
BUF,SAT,285.19
BUF,ABQ,265.45
BUF,ANC,519.23
BUF,ATL,232.79
BUF,AUS,314.92
BUF,BFL,420.12
BUF,BNA,221.13
BUF,BOS,170.91
BUF,BTR,514.67
BUF,CLE,207
BUF,CLT,280.68
BUF,CMH,230.42
BUF,COS,328.03
BUF,CSG,397.5
BUF,DAL,261.78
BUF,DEN,236.7
BUF,ELP,311.11
BUF,EWR,177.8
BUF,FAT,446.77
BUF,FWA,390.25
BUF,GEG,317.56
BUF,GSO,132.39
BUF,HNL,543.57
BUF,HOU,149.29
BUF,IAH,274.55
BUF,ICT,307
BUF,IND,252.25
BUF,JAX,228.6
BUF,JFK,173.52
BUF,LAS,228.68
BUF,LAX,292.35
BUF,LBB,320.51
BUF,LGA,126.63
BUF,LGB,277.15
BUF,LNK,282.22
BUF,LRD,522.5
BUF,MCI,283.44
BUF,MCO,198.72
BUF,MDW,213.67
BUF,MEM,193.82
BUF,MIA,189.83
BUF,MKE,290.64
BUF,MSN,239.77
BUF,MSP,317.83
BUF,MSY,211.57
BUF,OAJ,218
BUF,OAK,354.57
BUF,OKC,358.45
BUF,OMA,261.29
BUF,ORD,256.25
BUF,ORF,182.95
BUF,PDX,260.47
BUF,PHL,191.01
BUF,PHX,257.03
BUF,PWM,206.74
BUF,RDU,215.9
BUF,RIC,226.92
BUF,RNO,203.05
BUF,SAN,264.15
BUF,SDF,207.09
BUF,SFO,313.02
BUF,SJC,325.79
BUF,SMF,317.21
BUF,SNA,208.71
BUF,STL,223.02
BUF,TOL,278
BUF,TPA,256.38
BUF,TUL,258.45
BUF,TUS,268.87
CLE,SAT,276.54
CLE,ABQ,295.58
CLE,ANC,280.89
CLE,ATL,263.01
CLE,AUS,302.55
CLE,BFL,397.75
CLE,BNA,194.85
CLE,BOS,226.86
CLE,BTR,214.86
CLE,BUF,435
CLE,CLT,232.82
CLE,CMH,393
CLE,COS,306.91
CLE,CSG,110.5
CLE,DAL,238.1
CLE,DEN,320.97
CLE,ELP,276.07
CLE,EWR,204.49
CLE,FAT,439.79
CLE,FWA,337.75
CLE,GEG,324.8
CLE,GSO,164.83
CLE,HNL,701.07
CLE,HOU,163.76
CLE,IAH,391.38
CLE,ICT,291.58
CLE,IND,242.49
CLE,JAX,194.99
CLE,JFK,149.18
CLE,LAS,284.44
CLE,LAX,304.95
CLE,LBB,281.43
CLE,LGA,206.92
CLE,LGB,575.67
CLE,LNK,303.28
CLE,LRD,494.14
CLE,MCI,288.19
CLE,MCO,200.03
CLE,MDW,197.47
CLE,MEM,217.01
CLE,MIA,249.93
CLE,MKE,308.92
CLE,MSN,248.75
CLE,MSP,289.36
CLE,MSY,205.98
CLE,OAJ,191.5
CLE,OAK,229.49
CLE,OKC,322.2
CLE,OMA,215.34
CLE,ORD,231.88
CLE,ORF,173.01
CLE,PDX,301
CLE,PHL,241.94
CLE,PHX,320.49
CLE,PWM,240.84
CLE,RDU,189.84
CLE,RIC,189
CLE,RNO,347.61
CLE,SAN,306.16
CLE,SDF,257.32
CLE,SFO,343
CLE,SJC,346.34
CLE,SMF,293.2
CLE,SNA,306.68
CLE,STL,176.38
CLE,TPA,214.08
CLE,TUL,197.2
CLE,TUS,372.06
CLT,SAT,264.09
CLT,ABQ,300.63
CLT,ANC,406.97
CLT,ATL,218.14
CLT,AUS,234.94
CLT,BFL,398.24
CLT,BNA,173.19
CLT,BOS,233.34
CLT,BTR,393.64
CLT,BUF,232.86
CLT,CLE,220.45
CLT,CMH,213.51
CLT,COS,363.69
CLT,CSG,189.5
CLT,DAL,226.47
CLT,DEN,341.09
CLT,ELP,394.7
CLT,EWR,181.22
CLT,FAT,420.33
CLT,FWA,268.59
CLT,GEG,337.42
CLT,GSO,315.5
CLT,HNL,645.96
CLT,HOU,192.76
CLT,IAH,323.78
CLT,ICT,242.72
CLT,IND,274.33
CLT,JAX,256.02
CLT,JFK,158.99
CLT,LAS,255.52
CLT,LAX,364.6
CLT,LBB,336.29
CLT,LGA,219.45
CLT,LGB,394.39
CLT,LNK,384.17
CLT,LRD,454.39
CLT,MCI,260.77
CLT,MCO,169.17
CLT,MDW,179.76
CLT,MEM,231.98
CLT,MIA,304.5
CLT,MKE,247.92
CLT,MSN,275.2
CLT,MSP,312
CLT,MSY,220.93
CLT,OAJ,105.41
CLT,OAK,227.54
CLT,OKC,243.91
CLT,OMA,254.34
CLT,ORD,305.18
CLT,ORF,228.37
CLT,PDX,376.76
CLT,PHL,305.62
CLT,PHX,337.6
CLT,PIT,270.87
CLT,PWM,282.94
CLT,RDU,123.5
CLT,RIC,265.44
CLT,RNO,355.62
CLT,SAN,298.33
CLT,SDF,256.35
CLT,SFO,406.52
CLT,SJC,357.79
CLT,SMF,438.74
CLT,SNA,441.77
CLT,STL,225.21
CLT,TOL,217.48
CLT,TPA,211.26
CLT,TUL,327.81
CLT,TUS,326.53
CMH,SAT,237.38
CMH,ABQ,286.58
CMH,ANC,338.6
CMH,ATL,222.41
CMH,AUS,302.77
CMH,BFL,457.5
CMH,BNA,186.81
CMH,BOS,227.53
CMH,BTR,205.08
CMH,BUF,194.73
CMH,CLE,146.22
CMH,CLT,239.58
CMH,COS,191.01
CMH,CSG,316
CMH,DAL,215.23
CMH,DEN,309.79
CMH,ELP,287.88
CMH,EWR,218.32
CMH,FAT,430.2
CMH,FWA,271
CMH,GEG,319.22
CMH,GSO,177.06
CMH,HNL,562.33
CMH,HOU,286.64
CMH,IAH,302.83
CMH,ICT,185.12
CMH,IND,247.5
CMH,JAX,278.24
CMH,JFK,198.76
CMH,LAS,263.5
CMH,LAX,334
CMH,LBB,211.76
CMH,LGA,276.03
CMH,LGB,391.83
CMH,LNK,267.79
CMH,LRD,478.62
CMH,MCI,189.63
CMH,MCO,211.2
CMH,MDW,162.89
CMH,MEM,279.66
CMH,MIA,267.5
CMH,MKE,159.56
CMH,MSN,150.62
CMH,MSP,268.72
CMH,MSY,207.44
CMH,OAJ,138.75
CMH,OAK,218.08
CMH,OKC,266.49
CMH,OMA,233.94
CMH,ORD,169.03
CMH,ORF,142.17
CMH,PDX,371.6
CMH,PHL,312.06
CMH,PHX,260.35
CMH,PWM,209.86
CMH,RDU,190.45
CMH,RIC,277.46
CMH,RNO,256.66
CMH,SAN,225.23
CMH,SFO,303.83
CMH,SJC,283.54
CMH,SMF,296.98
CMH,SNA,255.14
CMH,STL,241.93
CMH,TPA,251.6
CMH,TUL,297.92
CMH,TUS,252.42
COS,SAT,230.19
COS,ABQ,161.47
COS,ANC,418.17
COS,ATL,262.29
COS,AUS,166.23
COS,BFL,224.5
COS,BNA,207.02
COS,BOS,259.69
COS,BTR,162.67
COS,BUF,170.1
COS,CLE,180.64
COS,CLT,270.78
COS,CMH,212.78
COS,CSG,355.5
COS,DEN,169
COS,ELP,384
COS,EWR,329.75
COS,FAT,310.12
COS,FWA,287.15
COS,GEG,283.46
COS,GSO,203.55
COS,HNL,403.56
COS,HOU,238.29
COS,IAH,267.41
COS,ICT,307.5
COS,IND,173.32
COS,JAX,234.12
COS,JFK,181.17
COS,LAS,234
COS,LAX,197.03
COS,LBB,192.46
COS,LGA,149.82
COS,LGB,191.25
COS,LNK,427
COS,LRD,242.5
COS,MCI,169.72
COS,MCO,186.87
COS,MDW,242.14
COS,MEM,348.53
COS,MIA,343.06
COS,MKE,210.55
COS,MSN,244.98
COS,MSP,159.64
COS,MSY,370.81
COS,OAJ,576.5
COS,OAK,374
COS,OKC,193.87
COS,OMA,153.69
COS,ORD,306.13
COS,ORF,297.77
COS,PDX,275.99
COS,PHL,233.55
COS,PHX,254.88
COS,PIT,149.4
COS,PWM,199.79
COS,RDU,174.72
COS,RIC,349.4
COS,RNO,257
COS,SAN,182.67
COS,SDF,305.07
COS,SFO,293.9
COS,SJC,239.25
COS,SMF,261.34
COS,SNA,205.72
COS,STL,272.54
COS,TOL,282
COS,TPA,253.26
COS,TUL,181.23
COS,TUS,138.35
CSG,SAT,117
CSG,ABQ,559
CSG,ANC,521
CSG,ATL,240
